transaction_id,order_amount,payment_total,bank_total,settlement_gross_total,settlement_net_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,payment_order_difference,bank_order_difference,settlement_gross_order_difference,settlement_net_order_difference,payment_bank_difference,bank_settlement_difference,payment_order_ratio,bank_order_ratio,settlement_gross_order_ratio,settlement_net_order_ratio,payment_count,bank_transaction_count,settlement_count,has_payment,has_settlement,has_multiple_payments,has_multiple_settlements,has_multiple_bank_transactions,has_refund,has_chargeback,has_adjustment,has_fee,has_tax,payment_success,payment_failed,payment_order_delay_days,settlement_order_delay_days,settlement_payment_delay_days,payment_date_available,settlement_date_available,payment_before_order,settlement_before_order,settlement_before_payment,payment_method,currency,merchant_id,target_exception,target_exception_type
TXN00398,9999,9999.0,9999,9999.0,9881.01,99.99,18.0,0.0,0.0,0.0,0.0,0,0.0,-117.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881998199819982,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00067,1499,1499.0,1499,1499.0,1092.41,26.98,4.86,0.0,374.75,0.0,0.0,0,0.0,-406.5899999999999,0.0,0.0,1.0,1.0,1.0,0.7287591727818546,1.0,1,1.0,1,1,0,0,0,1,0,0,1,1,1,0,2,2,0,1,1,0,0,0,UPI,INR,MERCHANT_003,1,REFUND
TXN00980,7999,7999.0,7999,7999.0,7885.73,95.99,17.28,0.0,0.0,0.0,0.0,0,0.0,-113.27000000000044,0.0,0.0,1.0,1.0,1.0,0.9858394799349918,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00843,2499,4998.0,2499,2499.0,2454.77,37.48,6.75,0.0,0.0,0.0,2499.0,0,0.0,-44.23000000000002,2499.0,0.0,2.0,1.0,1.0,0.9823009203681472,2.0,1,1.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,1,DUPLICATE_PAYMENT
TXN00971,7999,7999.0,7999,7999.0,7829.1,143.98,25.92,0.0,0.0,0.0,0.0,0,0.0,-169.89999999999964,0.0,0.0,1.0,1.0,1.0,0.9787598449806226,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,CARD,INR,MERCHANT_005,0,NONE
TXN00139,1999,1999.0,1999,1999.0,1975.41,19.99,3.6,0.0,0.0,0.0,0.0,0,0.0,-23.58999999999992,0.0,0.0,1.0,1.0,1.0,0.9881990995497748,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00021,999,999.0,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.67999999999995,0.0,0.0,1.0,1.0,1.0,0.9823023023023024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00367,199,199.0,199,199.0,194.3,3.98,0.72,0.0,0.0,0.0,0.0,0,0.0,-4.699999999999989,0.0,0.0,1.0,1.0,1.0,0.9763819095477388,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00622,2999,2999.0,2999,2999.0,2935.3,53.98,9.72,0.0,0.0,0.0,0.0,0,0.0,-63.69999999999982,0.0,0.0,1.0,1.0,1.0,0.978759586528843,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00912,199,398.0,199,199.0,194.3,3.98,0.72,0.0,0.0,0.0,199.0,0,0.0,-4.699999999999989,199.0,0.0,2.0,1.0,1.0,0.9763819095477388,2.0,1,1.0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,1,DUPLICATE_PAYMENT
TXN00213,1499,1499.0,1499,1499.0,1481.31,14.99,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.690000000000055,0.0,0.0,1.0,1.0,1.0,0.9881987991994664,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_004,0,NONE
TXN00982,2999,2999.0,2999,2999.0,2935.3,53.98,9.72,0.0,0.0,0.0,0.0,0,0.0,-63.69999999999982,0.0,0.0,1.0,1.0,1.0,0.978759586528843,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,1,DATE_MISMATCH
TXN00758,299,299.0,299,299.0,295.47,2.99,0.54,0.0,0.0,0.0,0.0,0,0.0,-3.5299999999999727,0.0,0.0,1.0,1.0,1.0,0.9881939799331104,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00229,999,999.0,999,999.0,977.78,17.98,3.24,0.0,0.0,0.0,0.0,0,0.0,-21.220000000000027,0.0,0.0,1.0,1.0,1.0,0.9787587587587588,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,UPI,INR,MERCHANT_003,0,NONE
TXN00564,1499,1499.0,1499,1499.0,1467.16,26.98,4.86,0.0,0.0,0.0,0.0,0,0.0,-31.83999999999992,0.0,0.0,1.0,1.0,1.0,0.9787591727818546,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00443,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9881993997999332,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00170,2999,2999.0,2999,2999.0,2945.92,44.98,8.1,0.0,0.0,0.0,0.0,0,0.0,-53.07999999999993,0.0,0.0,1.0,1.0,1.0,0.9823007669223076,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_002,0,NONE
TXN00648,499,499.0,499,499.0,493.11,4.99,0.9,0.0,0.0,0.0,0.0,0,0.0,-5.889999999999986,0.0,0.0,1.0,1.0,1.0,0.9881963927855713,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00858,9999,9999.0,9999,9999.0,9881.01,99.99,18.0,0.0,0.0,0.0,0.0,0,0.0,-117.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881998199819982,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00635,5999,5999.0,5999,5999.0,5914.05,71.99,12.96,0.0,0.0,0.0,0.0,0,0.0,-84.94999999999982,0.0,0.0,1.0,1.0,1.0,0.985839306551092,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00018,9999,9999.0,9999,9999.0,9857.41,119.99,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.59000000000017,0.0,0.0,1.0,1.0,1.0,0.9858395839583958,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00039,299,598.0,299,299.0,295.47,2.99,0.54,0.0,0.0,0.0,299.0,0,0.0,-3.5299999999999727,299.0,0.0,2.0,1.0,1.0,0.9881939799331104,2.0,1,1.0,1,1,1,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,CARD,INR,MERCHANT_005,1,DUPLICATE_PAYMENT
TXN00677,5999,5999.0,5999,5999.0,5928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9881996999499916,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_003,0,NONE
TXN00920,299,299.0,299,299.0,291.94,5.98,1.08,0.0,0.0,0.0,0.0,0,0.0,-7.060000000000002,0.0,0.0,1.0,1.0,1.0,0.9763879598662208,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_002,0,NONE
TXN00031,999,999.0,999,999.0,984.85,11.99,2.16,0.0,0.0,0.0,0.0,0,0.0,-14.149999999999975,0.0,0.0,1.0,1.0,1.0,0.985835835835836,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00747,4999,4999.0,4999,4999.0,4940.01,49.99,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881996399279857,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,UPI,INR,MERCHANT_005,0,NONE
TXN00554,3999,3999.0,3999,3999.0,3914.06,71.98,12.96,0.0,0.0,0.0,0.0,0,0.0,-84.94000000000005,0.0,0.0,1.0,1.0,1.0,0.9787596899224806,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00297,799,799.0,799,799.0,782.03,14.38,2.59,0.0,0.0,0.0,0.0,0,0.0,-16.970000000000027,0.0,0.0,1.0,1.0,1.0,0.9787609511889862,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00107,2499,2499.0,2499,2499.0,2440.02,49.98,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98000000000002,0.0,0.0,1.0,1.0,1.0,0.9763985594237696,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00225,299,299.0,299,299.0,294.76,3.59,0.65,0.0,0.0,0.0,0.0,0,0.0,-4.240000000000009,0.0,0.0,1.0,1.0,1.0,0.985819397993311,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,WALLET,INR,MERCHANT_005,0,NONE
TXN00690,2999,2999.0,2999,2999.0,2956.53,35.99,6.48,0.0,0.0,0.0,0.0,0,0.0,-42.4699999999998,0.0,0.0,1.0,1.0,1.0,0.9858386128709572,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00160,5999,5999.0,5999,5999.0,5928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9881996999499916,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,CARD,INR,MERCHANT_003,0,NONE
TXN00299,3999,3999.0,3999,3999.0,3904.62,79.98,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.38000000000012,0.0,0.0,1.0,1.0,1.0,0.9763990997749435,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,1,1,1,0,0,0,WALLET,INR,MERCHANT_001,1,FAILED_PAYMENT
TXN00243,199,199.0,199,199.0,195.48,2.98,0.54,0.0,0.0,0.0,0.0,0,0.0,-3.5200000000000102,0.0,0.0,1.0,1.0,1.0,0.9823115577889446,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00488,199,199.0,199,199.0,194.78,3.58,0.64,0.0,0.0,0.0,0.0,0,0.0,-4.219999999999999,0.0,0.0,1.0,1.0,1.0,0.9787939698492464,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00689,9999,9999.0,9999,9999.0,9477.45,499.95,21.6,0.0,0.0,0.0,0.0,0,0.0,-521.5499999999993,0.0,0.0,1.0,1.0,1.0,0.947839783978398,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,1,INCORRECT_FEE
TXN00244,9999,9999.0,9999,9999.0,9822.02,149.98,27.0,0.0,0.0,0.0,0.0,0,0.0,-176.97999999999956,0.0,0.0,1.0,1.0,1.0,0.9823002300230024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,WALLET,INR,MERCHANT_001,0,NONE
TXN00478,5999,5999.0,5999,5999.0,5857.42,119.98,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.57999999999993,0.0,0.0,1.0,1.0,1.0,0.9763993998999834,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00005,2499,2499.0,2499,2499.0,2440.02,49.98,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98000000000002,0.0,0.0,1.0,1.0,1.0,0.9763985594237696,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00776,9999,9999.0,9999,9999.0,9857.41,119.99,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.59000000000017,0.0,0.0,1.0,1.0,1.0,0.9858395839583958,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,UPI,INR,MERCHANT_001,0,NONE
TXN00371,999,999.0,999,999.0,975.42,19.98,3.6,0.0,0.0,0.0,0.0,0,0.0,-23.58000000000004,0.0,0.0,1.0,1.0,1.0,0.9763963963963964,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00120,199,199.0,199,199.0,194.78,3.58,0.64,0.0,0.0,0.0,0.0,0,0.0,-4.219999999999999,0.0,0.0,1.0,1.0,1.0,0.9787939698492464,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00784,499,499.0,499,499.0,488.4,8.98,1.62,0.0,0.0,0.0,0.0,0,0.0,-10.600000000000025,0.0,0.0,1.0,1.0,1.0,0.97875751503006,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00182,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9881993997999332,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00242,1999,1999.0,1999,1999.0,999.5,39.98,7.2,0.0,0.0,0.0,0.0,0,0.0,-999.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_003,1,PARTIAL_SETTLEMENT
TXN00508,1999,1999.0,1999,1999.0,1206.54,35.98,6.48,0.0,0.0,0.0,0.0,0,0.0,-792.46,0.0,0.0,1.0,1.0,1.0,0.6035717858929465,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_002,1,AMOUNT_MISMATCH
TXN00624,999,999.0,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.67999999999995,0.0,0.0,1.0,1.0,1.0,0.9823023023023024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00682,4999,4999.0,4999,4999.0,4892.82,89.98,16.2,0.0,0.0,0.0,0.0,0,0.0,-106.18000000000028,0.0,0.0,1.0,1.0,1.0,0.97875975195039,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00368,9999,9999.0,9999,9999.0,9822.02,149.98,27.0,0.0,0.0,0.0,0.0,0,0.0,-176.97999999999956,0.0,0.0,1.0,1.0,1.0,0.9823002300230024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_003,0,NONE
TXN00755,2499,2499.0,2499,2499.0,2445.92,44.98,8.1,0.0,0.0,0.0,0.0,0,0.0,-53.07999999999993,0.0,0.0,1.0,1.0,1.0,0.9787595038015208,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_002,0,NONE
TXN00809,9999,9999.0,9999,9999.0,9786.62,179.98,32.4,0.0,0.0,0.0,0.0,0,0.0,-212.3799999999992,0.0,0.0,1.0,1.0,1.0,0.9787598759875988,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00216,5999,5999.0,5999,5999.0,5928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9881996999499916,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00916,5999,5999.0,5999,5999.0,5871.58,107.98,19.44,0.0,0.0,0.0,0.0,0,0.0,-127.42000000000009,0.0,0.0,1.0,1.0,1.0,0.9787597932988832,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00735,499,499.0,499,499.0,493.11,4.99,0.9,0.0,0.0,0.0,0.0,0,0.0,-5.889999999999986,0.0,0.0,1.0,1.0,1.0,0.9881963927855713,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00340,499,499.0,499,499.0,487.22,9.98,1.8,0.0,0.0,0.0,0.0,0,0.0,-11.779999999999973,0.0,0.0,1.0,1.0,1.0,0.9763927855711424,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00866,499,499.0,499,499.0,491.93,5.99,1.08,0.0,0.0,0.0,0.0,0,0.0,-7.069999999999993,0.0,0.0,1.0,1.0,1.0,0.9858316633266532,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00378,4999,4999.0,4999,4999.0,4910.52,74.98,13.5,0.0,0.0,0.0,0.0,0,0.0,-88.47999999999956,0.0,0.0,1.0,1.0,1.0,0.9823004600920184,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,WALLET,INR,MERCHANT_002,0,NONE
TXN00101,4999,4999.0,4999,4999.0,4910.52,74.98,13.5,0.0,0.0,0.0,0.0,0,0.0,-88.47999999999956,0.0,0.0,1.0,1.0,1.0,0.9823004600920184,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00465,999,999.0,999,999.0,987.21,9.99,1.8,0.0,0.0,0.0,0.0,0,0.0,-11.789999999999964,0.0,0.0,1.0,1.0,1.0,0.9881981981981982,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_005,0,NONE
TXN00310,4999,4999.0,4999,4999.0,4910.52,74.98,13.5,0.0,0.0,0.0,0.0,0,0.0,-88.47999999999956,0.0,0.0,1.0,1.0,1.0,0.9823004600920184,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00462,499,499.0,499,499.0,488.4,8.98,1.62,0.0,0.0,0.0,0.0,0,0.0,-10.600000000000025,0.0,0.0,1.0,1.0,1.0,0.97875751503006,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,1,SETTLEMENT_DELAY
TXN00902,999,999.0,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.67999999999995,0.0,0.0,1.0,1.0,1.0,0.9823023023023024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,WALLET,INR,MERCHANT_004,0,NONE
TXN00681,1499,1499.0,1499,1499.0,-21.23,17.99,3.24,0.0,0.0,1499.0,0.0,0,0.0,-1520.23,0.0,0.0,1.0,1.0,1.0,-0.0141627751834556,1.0,1,1.0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_005,1,CHARGEBACK
TXN00377,2999,2999.0,2999,2999.0,2935.3,53.98,9.72,0.0,0.0,0.0,0.0,0,0.0,-63.69999999999982,0.0,0.0,1.0,1.0,1.0,0.978759586528843,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00628,1499,1499.0,1499,1499.0,1481.31,14.99,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.690000000000055,0.0,0.0,1.0,1.0,1.0,0.9881987991994664,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00932,3999,3999.0,3999,3999.0,3951.81,39.99,7.2,0.0,0.0,0.0,0.0,0,0.0,-47.190000000000055,0.0,0.0,1.0,1.0,1.0,0.9881995498874718,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_002,0,NONE
TXN00906,499,499.0,499,499.0,487.22,9.98,1.8,0.0,0.0,0.0,0.0,0,0.0,-11.779999999999973,0.0,0.0,1.0,1.0,1.0,0.9763927855711424,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00638,799,799.0,799,799.0,784.86,11.98,2.16,0.0,0.0,0.0,0.0,0,0.0,-14.139999999999986,0.0,0.0,1.0,1.0,1.0,0.9823028785982478,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,WALLET,INR,MERCHANT_005,1,WRONG_TRANSACTION_REFERENCE
TXN00550,499,499.0,499,499.0,490.17,7.48,1.35,0.0,0.0,0.0,0.0,0,0.0,-8.829999999999984,0.0,0.0,1.0,1.0,1.0,0.9823046092184368,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00325,4999,4999.0,4999,4999.0,4892.82,89.98,16.2,0.0,0.0,0.0,0.0,0,0.0,-106.18000000000028,0.0,0.0,1.0,1.0,1.0,0.97875975195039,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00780,499,499.0,499,499.0,493.11,4.99,0.9,0.0,0.0,0.0,0.0,0,0.0,-5.889999999999986,0.0,0.0,1.0,1.0,1.0,0.9881963927855713,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00268,999,999.0,999,999.0,981.32,14.98,2.7,0.0,0.0,0.0,0.0,0,0.0,-17.67999999999995,0.0,0.0,1.0,1.0,1.0,0.9823023023023024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00148,2499,2499.0,2499,2499.0,2440.02,49.98,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98000000000002,0.0,0.0,1.0,1.0,1.0,0.9763985594237696,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00349,3999,3999.0,3999,3999.0,3914.06,71.98,12.96,0.0,0.0,0.0,0.0,0,0.0,-84.94000000000005,0.0,0.0,1.0,1.0,1.0,0.9787596899224806,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00828,299,299.0,299,299.0,295.47,2.99,0.54,0.0,0.0,0.0,0.0,0,0.0,-3.5299999999999727,0.0,0.0,1.0,1.0,1.0,0.9881939799331104,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,WALLET,INR,MERCHANT_002,0,NONE
TXN00374,2499,2499.0,2499,2499.0,2440.02,49.98,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98000000000002,0.0,0.0,1.0,1.0,1.0,0.9763985594237696,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00305,4999,4999.0,4999,4999.0,4910.52,74.98,13.5,0.0,0.0,0.0,0.0,0,0.0,-88.47999999999956,0.0,0.0,1.0,1.0,1.0,0.9823004600920184,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00527,2499,2499.0,2499,2499.0,2454.77,37.48,6.75,0.0,0.0,0.0,0.0,0,0.0,-44.23000000000002,0.0,0.0,1.0,1.0,1.0,0.9823009203681472,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00234,5999,5999.0,5999,5999.0,5928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9881996999499916,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_005,0,NONE
TXN00703,2499,2499.0,2499,2499.0,2196.02,44.98,8.1,0.0,249.9,0.0,0.0,0,0.0,-302.98,0.0,0.0,1.0,1.0,1.0,0.8787595038015206,1.0,1,1.0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_003,1,REFUND
TXN00382,1499,1948.7,1499,1499.0,1481.31,14.99,2.7,0.0,0.0,0.0,449.7000000000001,0,0.0,-17.690000000000055,449.7000000000001,0.0,1.3,1.0,1.0,0.9881987991994664,2.0,1,1.0,1,1,1,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_002,1,MULTIPLE_PAYMENTS
